Proto,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label,target
udp,CON,0.0,0.0,,,2.0,13.0,126.0,115.0,0.0,0.0,0.0,4,2,304,124,136,40,1231.269165,6,428,176,0.004061,0.002464,0.000812,flow=Background-Established-cmpgw-CVUT,0
tcp,REQ,0.0,,64240.0,,1.0,,127.0,,0.0,0.0,0.0,3,0,186,0,0,0,9.013095,3,186,0,0.221899,0.221899,0.0,flow=From-Botnet-V42-TCP-Attempt,1
udp,CON,0.0,0.0,,,23.0,1.0,105.0,127.0,0.0,0.0,0.0,3,3,231,180,105,54,3080.25293,6,411,159,0.001623,0.000649,0.000649,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.000795,2,136,52,1257.861694,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,62.0,63.0,0.0,0.0,0.0,1,1,78,189,36,147,0.000325,2,267,183,3076.923096,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,2,2,358,146,274,62,607.709045,4,504,336,0.004937,0.001646,0.001646,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,9,9,684,540,306,162,3087.720459,18,1224,468,0.005506,0.002591,0.002591,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,82,397,40,355,0.000446,2,479,395,2242.152588,0.0,0.0,flow=From-Botnet-V42-UDP-DNS,1
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,2,2,163,120,79,29,0.111677,4,283,108,26.863186,9.068238,8.98166,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000264,2,214,130,3787.878662,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.000926,2,133,49,1079.913574,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,86,136,44,94,0.000299,2,222,138,3344.481445,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,78,494,36,452,0.001085,2,572,488,921.658997,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,2,2,150,120,66,36,2476.696045,4,270,102,0.001211,0.000404,0.000404,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,3044.523438,4,268,100,0.000985,0.000328,0.000328,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000356,2,214,130,2808.98877,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,86,146,44,104,0.017585,2,232,148,56.866646,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65700.0,2990080.0,1.0,9.0,127.0,55.0,0.01778,0.017684,9.6e-05,4,2,246,126,0,0,15.424545,6,372,0,0.324159,0.194495,0.064908,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000262,2,214,130,3816.794189,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,23.0,1.0,105.0,127.0,0.0,0.0,0.0,1,1,80,468,38,426,0.001051,2,548,464,951.474792,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,2,2,146,120,62,36,609.989502,4,266,98,0.004918,0.001639,0.001639,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000308,2,214,130,3246.753418,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,23.0,127.0,105.0,0.0,0.0,0.0,2,2,151,120,67,36,1352.002197,4,271,103,0.002219,0.00074,0.00074,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000247,2,214,130,4048.583252,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
icmp,URH,0.0,,,,1.0,,63.0,,0.0,0.0,0.0,1,0,82,0,20,0,0.0,1,82,20,0.0,0.0,0.0,flow=Background-Attempt-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,63.0,0.0,0.0,0.0,3,3,360,369,234,243,157.105408,6,729,477,0.031826,0.012731,0.012731,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,1400.882202,4,268,100,0.002142,0.000714,0.000714,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,79,168,37,126,0.723039,2,247,163,1.383051,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,62.0,63.0,0.0,0.0,0.0,1,1,72,159,30,117,0.148911,2,231,147,6.715421,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,4017920.0,12259.0,2.0,17.0,62.0,239.0,0.038239,0.037976,0.000263,51,52,8174,56646,5160,53812,146.646378,103,64820,58972,0.695551,0.340956,0.347866,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,1,1,78,492,36,450,0.001012,2,570,486,988.142273,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,9088.0,7936.0,22.0,1.0,42.0,63.0,0.050379,0.000133,0.050246,12,12,1320,2445,520,1645,0.574676,24,3765,2165,40.022552,19.141222,21.036245,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,49.0,127.0,0.0,0.0,0.0,2,2,149,120,65,36,1122.551514,4,269,101,0.002672,0.000891,0.000891,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,22.0,1.0,106.0,127.0,0.0,0.0,0.0,4,4,300,240,132,72,3032.616455,8,540,204,0.002308,0.000989,0.000989,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,76,162,34,120,0.000291,2,238,154,3436.426025,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,80,366,38,324,0.008443,2,446,362,118.441315,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000835,2,134,50,1197.604736,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,67,60,25,18,0.001045,2,127,43,956.937744,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,2,2,152,120,68,36,2684.877441,4,272,104,0.001117,0.000372,0.000372,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,76,227,34,185,0.032772,2,303,219,30.513853,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,75,182,33,140,0.010307,2,257,173,97.021439,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,47.0,127.0,0.0,0.0,0.0,1,1,77,67,35,25,0.000876,2,144,60,1141.55249,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,75,302,33,260,0.000311,2,377,293,3215.434082,0.0,0.0,flow=From-Normal-V42-Stribrek,1
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000146,2,214,130,6849.314941,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,17.0,127.0,47.0,0.0,0.0,0.0,12,15,816,6962,311,6325,2288.072021,27,7778,6636,0.011363,0.004808,0.006119,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,75,216,33,174,0.003104,2,291,207,322.164948,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,49.0,127.0,0.0,0.0,0.0,1,1,75,60,33,18,0.0015,2,135,51,666.666687,0.0,0.0,flow=Background-UDP-Established,0
icmp,URP,0.0,,,,1.0,,63.0,,0.0,0.0,0.0,1,0,135,0,73,0,0.0,1,135,73,0.0,0.0,0.0,flow=Background-Attempt-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,5,5,1210,369,1000,152,2890.464355,10,1579,1152,0.003114,0.001384,0.001384,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,82,242,40,200,0.010482,2,324,240,95.401642,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.000703,2,128,44,1422.475098,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,15680.0,6912.0,1.0,18.0,63.0,46.0,0.161349,0.161081,0.000268,5,5,841,854,503,516,0.487928,10,1695,1019,18.445345,12.234998,12.238143,flow=Background-TCP-Established,0
igmp,INT,0.0,,,,0.0,,1.0,,0.0,0.0,0.0,1,0,60,0,8,0,0.0,1,60,8,0.0,0.0,0.0,flow=Background,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,85,229,43,187,0.000331,2,314,230,3021.148193,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,14592.0,66600.0,1.0,1.0,63.0,63.0,0.000403,0.000248,0.000155,8,7,863,4660,327,4190,0.002818,15,5523,4517,4968.0625,2754.820801,2334.630371,flow=To-Background-CVUT-Proxy,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,1,1,477,60,435,17,0.002956,2,537,452,338.295013,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,18.0,127.0,110.0,0.0,0.0,0.0,1,1,75,493,33,451,0.1533,2,568,484,6.523157,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,23.0,1.0,41.0,127.0,0.0,0.0,0.0,2,2,936,120,852,34,1.376107,4,1056,886,2.180063,0.726919,0.727746,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000198,2,214,130,5050.505371,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
icmp,URP,0.0,,,,2.0,,126.0,,0.0,0.0,0.0,1,0,190,0,133,0,0.0,1,190,133,0.0,0.0,0.0,flow=Background,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,75,396,33,354,0.000384,2,471,387,2604.166504,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,66600.0,14480.0,1.0,0.0,63.0,64.0,0.000388,0.000208,0.00018,12,12,4580,1132,3780,332,0.136573,24,5712,4112,168.408096,80.543007,80.758247,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,66,141,24,99,0.000169,2,207,123,5917.159668,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,19.0,1.0,45.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.001061,2,134,50,942.507019,0.0,0.0,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,63229.0,6432.0,1.0,7.0,127.0,57.0,0.00086,0.000498,0.000362,5,3,500,1187,204,1011,60.011101,8,1687,1215,0.116645,0.066654,1162.115112,flow=From-Botnet-V42-TCP-WEB-Established,1
tcp,FIN,0.0,0.0,6912.0,6912.0,13.0,1.0,51.0,63.0,0.019688,0.000142,0.019546,6,4,750,445,346,173,2.205761,10,1195,519,4.080225,2.266791,1.372284,flow=Background-TCP-Established,0
tcp,FIN,0.0,0.0,9088.0,7936.0,22.0,1.0,42.0,63.0,0.052808,0.000214,0.052594,12,13,1336,2511,536,1645,0.598128,25,3847,2181,40.125191,18.390711,22.076151,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,92,161,50,119,0.172804,2,253,169,5.786903,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,221,41,179,0.00026,2,304,220,3846.153809,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,65096.0,11776.0,1.0,9.0,127.0,55.0,0.017685,0.016891,0.000794,13,20,3728,18496,2954,17386,21.393028,33,22224,20340,1.495814,0.56093,0.92464,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,11.0,1.0,117.0,127.0,0.0,0.0,0.0,1,1,78,503,36,461,0.000957,2,581,497,1044.932007,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.001022,2,136,52,978.473572,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,75,492,33,450,0.001082,2,567,483,924.214417,0.0,0.0,flow=Background-UDP-Established,0
tcp,REQ,0.0,,1040.0,,17.0,,111.0,,0.0,0.0,0.0,1,0,62,0,0,0,0.0,1,62,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,82,61,40,19,0.001081,2,143,59,925.069397,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000372,2,214,130,2688.171875,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,1,1,76,483,34,441,0.001144,2,559,475,874.125916,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,76,561,34,519,0.001048,2,637,553,954.198547,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,13.0,126.0,51.0,0.0,0.0,0.0,1,1,67,254,25,212,0.039233,2,321,237,25.488747,0.0,0.0,flow=Background-Established-cmpgw-CVUT,0
tcp,RST,0.0,0.0,65556.0,65696.0,1.0,1.0,127.0,63.0,0.000386,0.000172,0.000214,6,4,538,379,178,143,0.00997,10,917,321,902.70813,512.978333,306.184937,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,100,61,58,19,0.000861,2,161,77,1161.440186,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,30.0,1.0,98.0,127.0,0.0,0.0,0.0,1,1,78,60,36,18,0.001104,2,138,54,905.797058,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,7.0,127.0,57.0,0.0,0.0,0.0,1,1,74,120,32,78,0.000624,2,194,110,1602.564209,0.0,0.0,flow=From-Botnet-V42-UDP-DNS,1
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,74,326,32,284,0.000403,2,400,316,2481.389404,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,79,60,37,18,0.000838,2,139,55,1193.317505,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,17.0,127.0,111.0,0.0,0.0,0.0,2,2,148,123,64,39,2666.248779,4,271,103,0.001125,0.000375,0.000375,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000399,2,214,130,2506.265625,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,77,215,35,173,0.000309,2,292,208,3236.246094,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000251,2,214,130,3984.063965,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,173,62,131,20,0.00087,2,235,151,1149.425293,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,2,2,158,120,74,36,627.740051,4,278,110,0.004779,0.001593,0.001593,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,70,127,28,85,0.000206,2,197,113,4854.369141,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,21.0,127.0,107.0,0.0,0.0,0.0,2,2,143,523,58,439,1518.187988,4,666,497,0.001976,0.000659,0.000659,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,3,3,228,180,102,54,3093.515869,6,408,156,0.001616,0.000647,0.000647,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,22.0,1.0,106.0,127.0,0.0,0.0,0.0,1,1,477,60,435,17,0.001937,2,537,452,516.262268,0.0,0.0,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,65316.0,64240.0,2.0,12.0,126.0,116.0,0.024297,0.023987,0.00031,6,5,572,509,228,219,0.111037,11,1081,447,90.060066,50.219967,45.950603,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,2,2,150,120,66,36,2705.089111,4,270,102,0.001109,0.00037,0.00037,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000216,2,214,130,4629.629395,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000205,2,214,130,4878.048828,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,75,60,33,18,0.00091,2,135,51,1098.901123,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,25.0,1.0,103.0,127.0,0.0,0.0,0.0,3,3,213,208,87,82,285.070251,6,421,169,0.01754,0.007016,0.007025,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,133,41,91,0.000247,2,216,132,4048.583252,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,25.0,1.0,103.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,3028.826172,4,268,100,0.00099,0.00033,0.00033,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.004499,2,133,49,222.271622,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,84,177,42,135,0.000342,2,261,177,2923.976562,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.000748,2,128,44,1336.898438,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000386,2,214,130,2590.673584,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,14720.0,363008.0,1.0,11.0,63.0,53.0,0.008892,0.008881,1.1e-05,4,2,272,140,0,0,0.018089,6,412,0,276.411072,165.846649,111.123451,flow=From-Normal-V42-Stribrek,1
udp,CON,0.0,0.0,,,1.0,23.0,127.0,105.0,0.0,0.0,0.0,1,1,82,61,40,19,0.345804,2,143,59,2.891812,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,4,4,776,268,608,99,3210.516357,8,1044,707,0.00218,0.000934,0.000934,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000246,2,214,130,4065.040527,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000306,2,208,124,3267.973877,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000845,2,134,50,1183.432007,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,24.0,1.0,104.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.000729,2,128,44,1371.742065,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,24.0,1.0,104.0,127.0,0.0,0.0,0.0,2,2,139,210,55,126,0.001128,4,349,181,2659.574463,6172.839844,9259.258789,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,2,2,150,120,66,36,2359.188232,4,270,102,0.001272,0.000424,0.000424,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,2097152.0,0.0,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,132,120,0,0,0.598713,4,252,0,5.010748,1.69576,1.670531,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000213,2,214,130,4694.835449,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,1,1,100,61,58,19,0.003603,2,161,77,277.546478,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,16.0,127.0,48.0,0.0,0.0,0.0,1,1,76,168,34,126,0.072813,2,244,160,13.733812,0.0,0.0,flow=From-Botnet-V42-UDP-DNS,1
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000184,2,214,130,5434.782715,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000379,2,214,130,2638.522461,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,78,478,36,436,0.000869,2,556,472,1150.748047,0.0,0.0,flow=Background-UDP-Established,0
icmp,URP,0.0,,,,18.0,,238.0,,0.0,0.0,0.0,3,0,303,0,117,0,5.995242,3,303,117,0.333598,0.333598,0.0,flow=Background,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000195,2,214,130,5128.205078,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,66,141,24,99,0.000289,2,207,123,3460.207764,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,17472.0,7680.0,1.0,9.0,63.0,55.0,0.00096,0.000768,0.000192,8,7,1463,5717,927,5247,50.030174,15,7180,6174,0.279831,0.139918,0.119929,flow=Background-TCP-Established,0
tcp,FIN,0.0,0.0,6912.0,6912.0,13.0,1.0,51.0,63.0,0.019515,0.000158,0.019357,6,4,673,462,269,190,2.192164,10,1135,459,4.105532,2.280851,1.380796,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,3,60,2973,17,2847,0.003779,4,3033,2864,793.86084,0.0,17094.017578,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000198,2,214,130,5050.505371,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000309,2,214,130,3236.246094,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000183,2,214,130,5464.480957,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
icmp,URP,0.0,,,,1.0,,63.0,,0.0,0.0,0.0,1,0,173,0,111,0,0.0,1,173,111,0.0,0.0,0.0,flow=Background-Attempt-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,76,208,34,166,0.000241,2,284,200,4149.377441,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,2,2,137,197,53,113,38.156879,4,334,166,0.078623,0.026208,0.026208,flow=Background-UDP-Established,0
